ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,nhs_board,age_group
2005-01-01,0.30343936747916833,1.1779329903365383,1.4949405035659893,0.30343936747916833,0.30343936747916833,1.0330392825206929,1.0330392825206929,1.0330392825206929,1.0330392825206929,1.0330392825206929,1.0330392825206929,0.0,0.0,0.0,1.336478649999861,Greater Glasgow and Clyde,40 and over
2006-01-01,0.327392026545179,1.190277949823927,1.5295811249722744,0.327392026545179,0.327392026545179,1.033974757182689,1.033974757182689,1.033974757182689,1.033974757182689,1.033974757182689,1.033974757182689,0.0,0.0,0.0,1.361366783727868,Greater Glasgow and Clyde,40 and over
2007-01-01,0.3513446837081766,1.2203638541311965,1.5453925407110944,0.3513446837081766,0.3513446837081766,1.0378427988926762,1.0378427988926762,1.0378427988926762,1.0378427988926762,1.0378427988926762,1.0378427988926762,0.0,0.0,0.0,1.3891874826008528,Greater Glasgow and Clyde,40 and over
2008-01-01,0.37526216328390427,1.256728421504142,1.5884537000824293,0.37526216328390427,0.37526216328390427,1.044638864760332,1.044638864760332,1.044638864760332,1.044638864760332,1.044638864760332,1.044638864760332,0.0,0.0,0.0,1.4199010280442361,Greater Glasgow and Clyde,40 and over
2009-01-01,0.39919589224481494,1.2701559942033964,1.5916594699707365,0.39919589224481494,0.39919589224481494,1.0330392825207,1.0330392825207,1.0330392825207,1.0330392825207,1.0330392825207,1.0330392825207,0.0,0.0,0.0,1.4322351747655149,Greater Glasgow and Clyde,40 and over
2010-01-01,0.42304974250529,1.288824768890782,1.6259769493736969,0.42304974250529,0.42304974250529,1.033974757182699,1.033974757182699,1.033974757182699,1.033974757182699,1.033974757182699,1.033974757182699,0.0,0.0,0.0,1.4570244996879889,Greater Glasgow and Clyde,40 and over
2011-01-01,0.4468894505872151,1.3173234649949697,1.6530675739595826,0.4468894505872151,0.4468894505872151,1.0378427988926806,1.0378427988926806,1.0378427988926806,1.0378427988926806,1.0378427988926806,1.0378427988926806,0.0,0.0,0.0,1.4847322494798956,Greater Glasgow and Clyde,40 and over
2012-01-01,0.47072240411266514,1.3428949990794867,1.678326254803782,0.47072240411266514,0.47072240411266514,1.0446388647603237,1.0446388647603237,1.0446388647603237,1.0446388647603237,1.0446388647603237,1.0446388647603237,0.0,0.0,0.0,1.515361268872989,Greater Glasgow and Clyde,40 and over
2013-01-01,0.49457771964509895,1.3571479738726449,1.6842195804618187,0.49457771964509895,0.49457771964509895,1.0330392825206844,1.0330392825206844,1.0330392825206844,1.0330392825206844,1.0330392825206844,1.0330392825206844,0.0,0.0,0.0,1.5276170021657833,Greater Glasgow and Clyde,40 and over
2014-01-01,0.5183603442085452,1.3906747077900405,1.7102212256462304,0.5183603442085452,0.5183603442085452,1.0339747571827096,1.0339747571827096,1.0339747571827096,1.0339747571827096,1.0339747571827096,1.0339747571827096,0.0,0.0,0.0,1.5523351013912547,Greater Glasgow and Clyde,40 and over
2015-01-01,0.5421321937536286,1.4085717822842838,1.7396307994678528,0.5421321937536286,0.5421321937536286,1.0378427988926597,1.0378427988926597,1.0378427988926597,1.0378427988926597,1.0378427988926597,1.0378427988926597,0.0,0.0,0.0,1.5799749926462883,Greater Glasgow and Clyde,40 and over
2016-01-01,0.5659040431512503,1.457545004306632,1.7773608726802061,0.5659040431512503,0.5659040431512503,1.0446388647603189,1.0446388647603189,1.0446388647603189,1.0446388647603189,1.0446388647603189,1.0446388647603189,0.0,0.0,0.0,1.6105429079115692,Greater Glasgow and Clyde,40 and over
2017-01-01,0.5897410206083173,1.4726265809687213,1.7889808449767364,0.5897410206083173,0.5897410206083173,1.0330392825207018,1.0330392825207018,1.0330392825207018,1.0330392825207018,1.0330392825207018,1.0330392825207018,0.0,0.0,0.0,1.622780303129019,Greater Glasgow and Clyde,40 and over
2018-01-01,0.6135128697116764,1.4844327476526644,1.8072789980676278,0.6135128697116764,0.6135128697116764,1.0339747571826945,1.0339747571826945,1.0339747571826945,1.0339747571826945,1.0339747571826945,1.0339747571826945,0.0,0.0,0.0,1.647487626894371,Greater Glasgow and Clyde,40 and over
2019-01-01,0.6372847188150356,1.5090455178224071,1.8393939076581285,0.6372847188150356,0.6372847188150356,1.0378427988926928,1.0378427988926928,1.0378427988926928,1.0378427988926928,1.0378427988926928,1.0378427988926928,0.0,0.0,0.0,1.6751275177077285,Greater Glasgow and Clyde,40 and over
2020-01-01,0.6610565679183947,1.539371683847001,1.8781241958332202,0.6610565679183947,0.6610565679183947,1.0446388647603293,1.0446388647603293,1.0446388647603293,1.0446388647603293,1.0446388647603293,1.0446388647603293,0.0,0.0,0.0,1.705695432678724,Greater Glasgow and Clyde,40 and over
2020-12-31,0.684828417021754,1.5673329557309548,1.8979263421333368,0.6848204706454935,0.6848357682169444,1.0543528395730073,1.0543528395730073,1.0543528395730073,1.0543528395730073,1.0543528395730073,1.0543528395730073,0.0,0.0,0.0,1.7391812565947613,Greater Glasgow and Clyde,40 and over
2021-12-31,0.7086002661251131,1.5947130408334753,1.9405245560852118,0.7085736824315141,0.7086240247992129,1.0669690518525892,1.0669690518525892,1.0669690518525892,1.0669690518525892,1.0669690518525892,1.0669690518525892,0.0,0.0,0.0,1.7755693179777023,Greater Glasgow and Clyde,40 and over
2022-12-31,0.7323721152284722,1.6445903188652982,1.9855949414465346,0.732317376789628,0.7324214994537585,1.082466299512412,1.082466299512412,1.082466299512412,1.082466299512412,1.082466299512412,1.082466299512412,0.0,0.0,0.0,1.8148384147408843,Greater Glasgow and Clyde,40 and over
2023-12-31,0.7561439643318314,1.6842602705265208,2.0225831578801725,0.756056838398368,0.7562254031134721,1.100817885067275,1.100817885067275,1.100817885067275,1.100817885067275,1.100817885067275,1.100817885067275,0.0,0.0,0.0,1.8569618493991062,Greater Glasgow and Clyde,40 and over
2024-12-31,0.7799809417888983,1.6785438662126368,1.9974911373407938,0.7798591949046842,0.7800937171494204,1.054352839572874,1.054352839572874,1.054352839572874,1.054352839572874,1.054352839572874,1.054352839572874,0.0,0.0,0.0,1.8343337813617724,Greater Glasgow and Clyde,40 and over
2001-01-01,2.090084748745654,7.0955738093010865,8.37958880486844,2.090084748745654,2.090084748745654,5.662024652873449,5.662024652873449,5.662024652873449,5.662024652873449,5.662024652873449,5.662024652873449,0.0,0.0,0.0,7.752109401619103,Highland,0 up to 19
2002-01-01,1.804797344542406,6.8017708123487886,8.141895775216836,1.804797344542406,1.804797344542406,5.664442064266885,5.664442064266885,5.664442064266885,5.664442064266885,5.664442064266885,5.664442064266885,0.0,0.0,0.0,7.469239408809291,Highland,0 up to 19
2003-01-01,1.5195099394556002,6.609352020128096,7.8607646121247,1.5195099394556002,1.5195099394556002,5.7021864895905745,5.7021864895905745,5.7021864895905745,5.7021864895905745,5.7021864895905745,5.7021864895905745,0.0,0.0,0.0,7.221696429046174,Highland,0 up to 19
2004-01-01,1.234222534596516,6.377608795064177,7.699183013984695,1.234222534596516,1.234222534596516,5.775212313173014,5.775212313173014,5.775212313173014,5.775212313173014,5.775212313173014,5.775212313173014,0.0,0.0,0.0,7.009434847769531,Highland,0 up to 19
2005-01-01,0.9481535209596968,5.950791268498207,7.2486247421258945,0.9481535209596968,0.9481535209596968,5.662024652873519,5.662024652873519,5.662024652873519,5.662024652873519,5.662024652873519,5.662024652873519,0.0,0.0,0.0,6.610178173833217,Highland,0 up to 19
2006-01-01,0.6628661155773868,5.66545407357518,6.901364279259622,0.6628661155773868,0.6628661155773868,5.664442064266773,5.664442064266773,5.664442064266773,5.664442064266773,5.664442064266773,5.664442064266773,0.0,0.0,0.0,6.32730817984416,Highland,0 up to 19
2007-01-01,0.37757870840089197,5.42214931460163,6.7533729616142875,0.37757870840089197,0.37757870840089197,5.702186489590405,5.702186489590405,5.702186489590405,5.702186489590405,5.702186489590405,5.702186489590405,0.0,0.0,0.0,6.079765197991297,Highland,0 up to 19
2008-01-01,0.09223148610086518,5.208223639457254,6.5067067821451126,0.09223148610086518,0.09223148610086518,5.775212313173634,5.775212313173634,5.775212313173634,5.775212313173634,5.775212313173634,5.775212313173634,0.0,0.0,0.0,5.8674437992745,Highland,0 up to 19
2009-01-01,-0.1939097633341253,4.8084167928114505,6.084234155444302,-0.1939097633341253,-0.1939097633341253,5.66202465287366,5.66202465287366,5.66202465287366,5.66202465287366,5.66202465287366,5.66202465287366,0.0,0.0,0.0,5.468114889539534,Highland,0 up to 19
2010-01-01,-0.47936931947640804,4.527945029643686,5.81019057399759,-0.47936931947640804,-0.47936931947640804,5.66444206426686,5.66444206426686,5.66444206426686,5.66444206426686,5.66444206426686,5.66444206426686,0.0,0.0,0.0,5.185072744790451,Highland,0 up to 19
2011-01-01,-0.7648640947255986,4.278527869578902,5.612519626588906,-0.7648640947255986,-0.7648640947255986,5.702186489590444,5.702186489590444,5.702186489590444,5.702186489590444,5.702186489590444,5.702186489590444,0.0,0.0,0.0,4.937322394864846,Highland,0 up to 19
2012-01-01,-1.0504844176161765,4.061195675072085,5.411479638106362,-1.0504844176161765,-1.0504844176161765,5.775212313173532,5.775212313173532,5.775212313173532,5.775212313173532,5.775212313173532,5.775212313173532,0.0,0.0,0.0,4.724727895557356,Highland,0 up to 19
2013-01-01,-1.336894129340499,3.69450511751967,4.9587339572902565,-1.336894129340499,-1.336894129340499,5.662024652873433,5.662024652873433,5.662024652873433,5.662024652873433,5.662024652873433,5.662024652873433,0.0,0.0,0.0,4.325130523532934,Highland,0 up to 19
2014-01-01,-1.622521312036172,3.352046301527671,4.729739058563129,-1.622521312036172,-1.622521312036172,5.664442064266936,5.664442064266936,5.664442064266936,5.664442064266936,5.664442064266936,5.664442064266936,0.0,0.0,0.0,4.041920752230764,Highland,0 up to 19
2015-01-01,-1.9081491266897368,3.133159784037318,4.461064231178899,-1.9081491266897368,-1.9081491266897368,5.702186489590239,5.702186489590239,5.702186489590239,5.702186489590239,5.702186489590239,5.702186489590239,0.0,0.0,0.0,3.794037362900502,Highland,0 up to 19
2016-01-01,-2.1937769405749825,2.942804424346716,4.247993252059405,-2.1937769405749825,-2.1937769405749825,5.775212313173481,5.775212313173481,5.775212313173481,5.775212313173481,5.775212313173481,5.775212313173481,0.0,0.0,0.0,3.581435372598498,Highland,0 up to 19
2017-01-01,-2.4801872976174635,2.5726619656743623,3.801640058341645,-2.4801872976174635,-2.4801872976174635,5.662024652873672,5.662024652873672,5.662024652873672,5.662024652873672,5.662024652873672,5.662024652873672,0.0,0.0,0.0,3.1818373552562087,Highland,0 up to 19
2018-01-01,-2.7658151127008117,2.2648258070804217,3.5565246278793263,-2.7658151127008117,-2.7658151127008117,5.664442064266825,5.664442064266825,5.664442064266825,5.664442064266825,5.664442064266825,5.664442064266825,0.0,0.0,0.0,2.8986269515660132,Highland,0 up to 19
2019-01-01,-3.0514429277841613,1.97272468294228,3.3269070009900314,-3.0514429277841613,-3.0514429277841613,5.702186489590584,5.702186489590584,5.702186489590584,5.702186489590584,5.702186489590584,5.702186489590584,0.0,0.0,0.0,2.650743561806423,Highland,0 up to 19
2020-01-01,-3.3370707428675095,1.8025217845612826,3.109349847995206,-3.3370707428675095,-3.3370707428675095,5.775212313173602,5.775212313173602,5.775212313173602,5.775212313173602,5.775212313173602,5.775212313173602,0.0,0.0,0.0,2.438141570306093,Highland,0 up to 19
2020-12-31,-3.622698557950858,1.6342528010901705,2.919524694393485,-3.622717139905114,-3.6226837892629553,5.883409430088187,5.883409430088187,5.883409430088187,5.883409430088187,5.883409430088187,5.883409430088187,0.0,0.0,0.0,2.2607108721373286,Highland,0 up to 19
2021-12-31,-3.9083263730342073,1.480614782571436,2.771846049037252,-3.9083807585580046,-3.9082789315730277,6.026603421835968,6.026603421835968,6.026603421835968,6.026603421835968,6.026603421835968,6.026603421835968,0.0,0.0,0.0,2.1182770488017604,Highland,0 up to 19
2022-12-31,-4.193954188117557,1.3362335148802726,2.5997477313492126,-4.1940563690353425,-4.193856307915878,6.204555841821905,6.204555841821905,6.204555841821905,6.204555841821905,6.204555841821905,6.204555841821905,0.0,0.0,0.0,2.010601653704348,Highland,0 up to 19
2023-12-31,-4.479582003200904,1.2821576822544167,2.6081480319734185,-4.479744969430262,-4.47943318348333,6.416964610089563,6.416964610089563,6.416964610089563,6.416964610089563,6.416964610089563,6.416964610089563,0.0,0.0,0.0,1.9373826068886588,Highland,0 up to 19
2024-12-31,-4.765992360243385,0.44471311293018206,1.7420316027390816,-4.7662214940779535,-4.765771835506008,5.883409430086684,5.883409430086684,5.883409430086684,5.883409430086684,5.883409430086684,5.883409430086684,0.0,0.0,0.0,1.1174170698432988,Highland,0 up to 19
2001-01-01,68.14297923397466,78.08566240834449,81.03946619598666,68.14297923397466,68.14297923397466,11.357209299071341,11.357209299071341,11.357209299071341,11.357209299071341,11.357209299071341,11.357209299071341,0.0,0.0,0.0,79.500188533046,Highland,20 to 24
2002-01-01,68.26061247675942,77.68989016610212,80.51318061806963,68.26061247675942,68.26061247675942,10.822681172649313,10.822681172649313,10.822681172649313,10.822681172649313,10.822681172649313,10.822681172649313,0.0,0.0,0.0,79.08329364940873,Highland,20 to 24
2003-01-01,68.37824572066512,78.39692202554434,81.45979774013958,68.37824572066512,68.37824572066512,11.650733853984075,11.650733853984075,11.650733853984075,11.650733853984075,11.650733853984075,11.650733853984075,0.0,0.0,0.0,80.0289795746492,Highland,20 to 24
2004-01-01,68.49587895733455,80.82345918866814,83.8762830069132,68.49587895733455,68.49587895733455,13.840466601913208,13.840466601913208,13.840466601913208,13.840466601913208,13.840466601913208,13.840466601913208,0.0,0.0,0.0,82.33634555924776,Highland,20 to 24
2005-01-01,68.6138344778099,78.43964846380896,81.3712312126548,68.6138344778099,68.6138344778099,11.35720929907179,11.35720929907179,11.35720929907179,11.35720929907179,11.35720929907179,11.35720929907179,0.0,0.0,0.0,79.97104377688169,Highland,20 to 24
2006-01-01,68.73146771302261,78.1884212973982,81.0709566757444,68.73146771302261,68.73146771302261,10.822681172647664,10.822681172647664,10.822681172647664,10.822681172647664,10.822681172647664,10.822681172647664,0.0,0.0,0.0,79.55414888567027,Highland,20 to 24
2007-01-01,68.84910094518733,78.97547324110975,81.91367729010906,68.84910094518733,68.84910094518733,11.65073385397928,11.65073385397928,11.65073385397928,11.65073385397928,11.65073385397928,11.65073385397928,0.0,0.0,0.0,80.4998347991666,Highland,20 to 24
2008-01-01,68.96658340765953,81.3197627097316,84.18880840942452,68.96658340765953,68.96658340765953,13.840466601932391,13.840466601932391,13.840466601932391,13.840466601932391,13.840466601932391,13.840466601932391,0.0,0.0,0.0,82.80705000959192,Highland,20 to 24
2009-01-01,69.08395569729284,78.99318681566638,81.86953694179687,69.08395569729284,69.08395569729284,11.357209299081083,11.357209299081083,11.357209299081083,11.357209299081083,11.357209299081083,11.357209299081083,0.0,0.0,0.0,80.44116499637391,Highland,20 to 24
2010-01-01,66.29388202185858,75.7147601657819,78.56697166946309,66.29388202185858,66.29388202185858,10.822681172649613,10.822681172649613,10.822681172649613,10.822681172649613,10.822681172649613,10.822681172649613,0.0,0.0,0.0,77.11656319450819,Highland,20 to 24
2011-01-01,63.501559951865325,73.65585560216749,76.67771691600262,63.501559951865325,63.501559951865325,11.65073385398048,11.65073385398048,11.65073385398048,11.65073385398048,11.65073385398048,11.65073385398048,0.0,0.0,0.0,75.1522938058458,Highland,20 to 24
2012-01-01,60.70842314731314,73.0975815074763,75.99217967570448,60.70842314731314,60.70842314731314,13.840466601929394,13.840466601929394,13.840466601929394,13.840466601929394,13.840466601929394,13.840466601929394,0.0,0.0,0.0,74.54888974924253,Highland,20 to 24
2013-01-01,57.15721333881882,67.07383526586536,70.03080433478212,57.15721333881882,57.15721333881882,11.357209299068645,11.357209299068645,11.357209299068645,11.357209299068645,11.357209299068645,11.357209299068645,0.0,0.0,0.0,68.51442263788746,Highland,20 to 24
2014-01-01,53.61345690965777,63.10252771780086,65.85871984134567,53.61345690965777,53.61345690965777,10.822681172648863,10.822681172648863,10.822681172648863,10.822681172648863,10.822681172648863,10.822681172648863,0.0,0.0,0.0,64.43613808230663,Highland,20 to 24
2015-01-01,50.069575512344265,60.295334073929105,63.24480396266812,50.069575512344265,50.069575512344265,11.650733853974934,11.650733853974934,11.650733853974934,11.650733853974934,11.650733853974934,11.650733853974934,0.0,0.0,0.0,61.7203093663192,Highland,20 to 24
2016-01-01,46.52569412074123,58.90775994138659,61.85056248208239,46.52569412074123,46.52569412074123,13.840466601927595,13.840466601927595,13.840466601927595,13.840466601927595,13.840466601927595,13.840466601927595,0.0,0.0,0.0,60.36616072266882,Highland,20 to 24
2017-01-01,42.9721034624297,52.84242502548934,55.88295845059243,42.9721034624297,42.9721034624297,11.357209299081383,11.357209299081383,11.357209299081383,11.357209299081383,11.357209299081383,11.357209299081383,0.0,0.0,0.0,54.32931276151108,Highland,20 to 24
2018-01-01,39.42822206821192,48.720983623223944,51.74089217125204,39.42822206821192,39.42822206821192,10.822681172648714,10.822681172648714,10.822681172648714,10.822681172648714,10.822681172648714,10.822681172648714,0.0,0.0,0.0,50.25090324086064,Highland,20 to 24
2019-01-01,35.88434067399414,45.98981197916204,49.055344016102744,35.88434067399414,35.88434067399414,11.650733853984226,11.650733853984226,11.650733853984226,11.650733853984226,11.650733853984226,11.650733853984226,0.0,0.0,0.0,47.53507452797837,Highland,20 to 24
2020-01-01,32.34045927977637,44.59397209096728,47.71841388818099,32.34045927977637,32.34045927977637,13.840466601931341,13.840466601931341,13.840466601931341,13.840466601931341,13.840466601931341,13.840466601931341,0.0,0.0,0.0,46.18092588170771,Highland,20 to 24
2020-12-31,28.79657788555858,44.700395092519685,47.65175397540269,28.632169949507926,28.97616029459471,17.388571018955908,17.388571018955908,17.388571018955908,17.388571018955908,17.388571018955908,17.388571018955908,0.0,0.0,0.0,46.18514890451449,Highland,20 to 24
2021-12-31,25.252696491340807,45.84214553739337,49.149987246926734,24.686167837315676,25.83224778971311,22.289336334404005,22.289336334404005,22.289336334404005,22.289336334404005,22.289336334404005,22.289336334404005,0.0,0.0,0.0,47.54203282574481,Highland,20 to 24
2022-12-31,21.70881509712302,48.34163924225701,52.10744710602784,20.60713663293726,22.833181169552123,28.5346587461769,28.5346587461769,28.5346587461769,28.5346587461769,28.5346587461769,28.5346587461769,0.0,0.0,0.0,50.24347384329992,Highland,20 to 24
2023-12-31,18.164933702905252,51.994937708955696,56.543262981794534,16.423521266360112,19.805358742219425,36.114054803540654,36.114054803540654,36.114054803540654,36.114054803540654,36.114054803540654,36.114054803540654,0.0,0.0,0.0,54.278988506445906,Highland,20 to 24
2024-12-31,14.611343044593717,29.202823227041748,34.70115901125155,12.279597125409165,16.831777731621326,17.388571018905555,17.388571018905555,17.388571018905555,17.388571018905555,17.388571018905555,17.388571018905555,0.0,0.0,0.0,31.999914063499272,Highland,20 to 24
2001-01-01,54.834222039900745,92.06863001129115,99.4250127333129,54.834222039900745,54.834222039900745,40.81482915322272,40.81482915322272,40.81482915322272,40.81482915322272,40.81482915322272,40.81482915322272,0.0,0.0,0.0,95.64905119312346,Highland,25 to 29
2002-01-01,56.01312879792474,92.43264491521619,100.06754289474829,56.01312879792474,56.01312879792474,40.13828350331417,40.13828350331417,40.13828350331417,40.13828350331417,40.13828350331417,40.13828350331417,0.0,0.0,0.0,96.1514123012389,Highland,25 to 29
2003-01-01,57.19200555380536,94.02845375836668,101.16387524274789,57.19200555380536,57.19200555380536,40.519840287677766,40.519840287677766,40.519840287677766,40.519840287677766,40.519840287677766,40.519840287677766,0.0,0.0,0.0,97.71184584148313,Highland,25 to 29
2004-01-01,58.37088786502392,96.75487881641233,104.26249290845512,58.37088786502392,58.37088786502392,41.95929744161865,41.95929744161865,41.95929744161865,41.95929744161865,41.95929744161865,41.95929744161865,0.0,0.0,0.0,100.33018530664256,Highland,25 to 29
2005-01-01,59.55300438781539,96.74602117274912,104.23552794357569,59.55300438781539,59.55300438781539,40.81482915322281,40.81482915322281,40.81482915322281,40.81482915322281,40.81482915322281,40.81482915322281,0.0,0.0,0.0,100.36783354103821,Highland,25 to 29
2006-01-01,60.731881416112884,96.8849642074463,104.6891927949994,60.731881416112884,60.731881416112884,40.13828350331368,40.13828350331368,40.13828350331368,40.13828350331368,40.13828350331368,40.13828350331368,0.0,0.0,0.0,100.87016491942657,Highland,25 to 29
2007-01-01,61.91070243713766,98.76767039436699,106.10540829218424,61.91070243713766,61.91070243713766,40.51984028767405,40.51984028767405,40.51984028767405,40.51984028767405,40.51984028767405,40.51984028767405,0.0,0.0,0.0,102.43054272481172,Highland,25 to 29
2008-01-01,63.088816228694945,101.67605526315319,109.23434928933808,63.088816228694945,63.088816228694945,41.95929744163155,41.95929744163155,41.95929744163155,41.95929744163155,41.95929744163155,41.95929744163155,0.0,0.0,0.0,105.0481136703265,Highland,25 to 29
2009-01-01,64.26681648773419,101.08697401479971,108.55123588983531,64.26681648773419,64.26681648773419,40.814829153232196,40.814829153232196,40.814829153232196,40.814829153232196,40.814829153232196,40.814829153232196,0.0,0.0,0.0,105.08164564096639,Highland,25 to 29
2010-01-01,63.11870484723015,99.64270361707628,107.27202049886978,63.11870484723015,63.11870484723015,40.138283503315435,40.138283503315435,40.138283503315435,40.138283503315435,40.138283503315435,40.138283503315435,0.0,0.0,0.0,103.25698835054558,Highland,25 to 29
2011-01-01,61.96909504117503,98.73039761380853,106.30793125490555,61.96909504117503,61.96909504117503,40.51984028767552,40.51984028767552,40.51984028767552,40.51984028767552,40.51984028767552,40.51984028767552,0.0,0.0,0.0,102.48893532885054,Highland,25 to 29
2012-01-01,60.817178586578464,98.6219071189807,106.81731928824686,60.817178586578464,60.817178586578464,41.95929744162989,41.95929744162989,41.95929744162989,41.95929744162989,41.95929744162989,41.95929744162989,0.0,0.0,0.0,102.77647602820835,Highland,25 to 29
2013-01-01,59.660740473173654,96.87625781792889,104.43689522964965,59.660740473173654,59.660740473173654,40.814829153219975,40.814829153219975,40.814829153219975,40.814829153219975,40.814829153219975,40.814829153219975,0.0,0.0,0.0,100.47556962639362,Highland,25 to 29
2014-01-01,58.50517912324303,94.9784889956406,102.39626601398672,58.50517912324303,58.50517912324303,40.13828350331231,40.13828350331231,40.13828350331231,40.13828350331231,40.13828350331231,40.13828350331231,0.0,0.0,0.0,98.64346262655533,Highland,25 to 29
2015-01-01,57.34549440068272,93.92014364604778,101.8179573463055,57.34549440068272,57.34549440068272,40.519840287671514,40.519840287671514,40.519840287671514,40.519840287671514,40.519840287671514,40.519840287671514,0.0,0.0,0.0,97.86533468835424,Highland,25 to 29
2016-01-01,55.53819455328725,93.9708344747676,101.38027974908084,55.53819455328725,55.53819455328725,41.95929744162862,41.95929744162862,41.95929744162862,41.95929744162862,41.95929744162862,41.95929744162862,0.0,0.0,0.0,97.49749199491586,Highland,25 to 29
2017-01-01,53.72558290857654,90.79551402883408,98.31788785757868,53.72558290857654,53.72558290857654,40.814829153232196,40.814829153232196,40.814829153232196,40.814829153232196,40.814829153232196,40.814829153232196,0.0,0.0,0.0,94.54041206180874,Highland,25 to 29
2018-01-01,51.917923754698364,88.22337083378562,95.97095875290239,51.917923754698364,51.917923754698364,40.13828350331456,40.13828350331456,40.13828350331456,40.13828350331456,40.13828350331456,40.13828350331456,0.0,0.0,0.0,92.05620725801293,Highland,25 to 29
2019-01-01,50.110264600820194,86.75300910958448,94.58786066539724,50.110264600820194,50.110264600820194,40.519840287676395,40.519840287676395,40.519840287676395,40.519840287676395,40.519840287676395,40.519840287676395,0.0,0.0,0.0,90.63010488849659,Highland,25 to 29
2020-01-01,48.302605446942025,86.65086199070625,94.22664187037522,48.302605446942025,48.302605446942025,41.95929744163116,41.95929744163116,41.95929744163116,41.95929744163116,41.95929744163116,41.95929744163116,0.0,0.0,0.0,90.26190288857319,Highland,25 to 29
2020-12-31,46.49494629306385,87.06432747866296,94.6546639351458,46.36696477157319,46.624324438906086,44.45457005377527,44.45457005377527,44.45457005377527,44.45457005377527,44.45457005377527,44.45457005377527,0.0,0.0,0.0,90.94951634683912,Highland,25 to 29
2021-12-31,44.687287139185685,88.64665069003412,96.43135444014631,44.27306680523367,45.091925377175556,48.00169363858606,48.00169363858606,48.00169363858606,48.00169363858606,48.00169363858606,48.00169363858606,0.0,0.0,0.0,92.68898077777175,Highland,25 to 29
2022-12-31,42.87962798530751,91.4806029905933,99.21757569916257,42.02647706412245,43.64410883637203,52.59483059088415,52.59483059088415,52.59483059088415,52.59483059088415,52.59483059088415,52.59483059088415,0.0,0.0,0.0,95.47445857619167,Highland,25 to 29
2023-12-31,41.071968831429345,95.09933730947408,103.28550015623355,39.67870488728855,42.356213815262805,58.22627981024861,58.22627981024861,58.22627981024861,58.22627981024861,58.22627981024861,58.22627981024861,0.0,0.0,0.0,99.29824864167796,Highland,25 to 29
2024-12-31,39.25935718671863,79.4989328143343,87.76708560054487,37.33750424580547,41.05930624742532,44.45457005373945,44.45457005373945,44.45457005373945,44.45457005373945,44.45457005373945,44.45457005373945,0.0,0.0,0.0,83.71392724045808,Highland,25 to 29
2001-01-01,58.9213599026112,82.4728113745352,87.5490010882787,58.9213599026112,58.9213599026112,26.1688607890423,26.1688607890423,26.1688607890423,26.1688607890423,26.1688607890423,26.1688607890423,0.0,0.0,0.0,85.0902206916535,Highland,30 to 34
2002-01-01,61.48620740508322,84.51522116020737,89.65803410380528,61.48620740508322,61.48620740508322,25.659497497399855,25.659497497399855,25.659497497399855,25.659497497399855,25.659497497399855,25.659497497399855,0.0,0.0,0.0,87.14570490248308,Highland,30 to 34
2003-01-01,64.05105490786642,87.63610320900318,92.97403234668192,64.05105490786642,64.05105490786642,26.308704768619574,26.308704768619574,26.308704768619574,26.308704768619574,26.308704768619574,26.308704768619574,0.0,0.0,0.0,90.359759676486,Highland,30 to 34
2004-01-01,66.61590241100531,92.02754882414149,97.30770075851433,66.61590241100531,66.61590241100531,28.1162647719854,28.1162647719854,28.1162647719854,28.1162647719854,28.1162647719854,28.1162647719854,0.0,0.0,0.0,94.73216718299071,Highland,30 to 34
2005-01-01,69.18777689362079,92.97614699926795,97.91992980465874,69.18777689362079,69.18777689362079,26.16886078904467,26.16886078904467,26.16886078904467,26.16886078904467,26.16886078904467,26.16886078904467,0.0,0.0,0.0,95.35663768266546,Highland,30 to 34
2006-01-01,71.75262439674643,94.952276608383,99.8287013397551,71.75262439674643,71.75262439674643,25.65949749739768,25.65949749739768,25.65949749739768,25.65949749739768,25.65949749739768,25.65949749739768,0.0,0.0,0.0,97.41212189414411,Highland,30 to 34
2007-01-01,74.3174718995367,98.14994928668162,103.17246939577552,74.3174718995367,74.3174718995367,26.308704768612856,26.308704768612856,26.308704768612856,26.308704768612856,26.308704768612856,26.308704768612856,0.0,0.0,0.0,100.62617666814955,Highland,30 to 34
2008-01-01,76.8823194026566,102.42029467667874,107.67796470547485,76.8823194026566,76.8823194026566,28.116264771999035,28.116264771999035,28.116264771999035,28.116264771999035,28.116264771999035,28.116264771999035,0.0,0.0,0.0,104.99858417465563,Highland,30 to 34
2009-01-01,79.45389203901514,102.9967819592427,108.25101197943255,79.45389203901514,79.45389203901514,26.168860789053266,26.168860789053266,26.168860789053266,26.168860789053266,26.168860789053266,26.168860789053266,0.0,0.0,0.0,105.62275282806841,Highland,30 to 34
2010-01-01,82.01780090510027,104.90280880062488,110.07713925389854,82.01780090510027,82.01780090510027,25.659497497401137,25.659497497401137,25.659497497401137,25.659497497401137,25.659497497401137,25.659497497401137,0.0,0.0,0.0,107.6772984025014,Highland,30 to 34
